3210 ARLINGTON AVENUE	10463	68730	48111	7216.65	10309.5
3210 PERRY AVENUE	10467	29200	20440	2963.8	4234
3215 HULL AVENUE	10467	59407	41586	6088.6161	8698.02
3220 NETHERLAND AVENUE	10463	49275	34493	5173.88	7391.25
3220 STEUBEN AVENUE	10467	297840	208488	3045	4350
3225 JOHNSON AVENUE	10463	55480	38836	5825.4	8322
3225 OLINVILLE AVENUE	10467	44968	31478	4725	6750
3225 PARKSIDE PLACE	10467	26828	18779	2723.042	3890.06
323 EAST GUN HILL ROAD	10467	43435	30405	2625	3750
3230 CRUGER AVENUE	10467	68985	48290	6438.6	9198
3230 STEUBEN AVENUE	10467	22331	15631	2233	3190
3232 HULL AVENUE	10467	36500	25550	3832.5	5475
3235 PARKSIDE PLACE	10467	35588	24911	3654	5220
324 EAST 19 STREET	10003	25933	18153	2537.5	3625
324 WEST 84 STREET	10024	30660	21462	3111.99	4445.7
3240 HENRY HUDSON PARKWAY	10463	73912	51739	9450	13500
3240 KINGSBRIDGE AVENUE	10463	19710	13797	2000.565	2857.95
3245 PERRY AVENUE	10467	22995	16097	2333.9925	3334.28
3246 KINGSBRIDGE AVENUE	10463	24236	16965	2459.954	3514.22
325 EAST 176 STREET	10457	44968	31478	4725	6750
325 EAST 80 STREET	10021	35770	25039	3755.85	5365.5
325 GOLD STREET	11201	63875	44713	4167.8945	5954.14
325 WEST 11 STREET	10014	43200	30240	4384.8	6264
325 WEST 38 STREET	10018	45066	31546	4567.5	6525
325 WEST 45 STREET	10036	81030	56721	8505	12150
325 WEST 71 STREET	10023	18980	13286	1926.47	2752.1
325 WEST 77 STREET	10024	67707	47395	7109.235	10156.05
325 WEST 77 STREET	10024	26828	18779	2723.042	3890.06
325 WEST 86 STREET	10024	53550	37485	5622.75	8032.5
3250 PERRY AVENUE	10467	24638	17246	5835.032	8335.76
3255 RANDALL AVENUE	10465	96579	67605	5684	8120
326 EAST 201 STREET	10458	24637	17246	2500.76	3572.51
326 EAST 35 STREET	10016	29565	20696	3000.8475	4286.93
326 EAST 58 STREET	10022	16425	11498	1667.1375	2381.63
3260 PERRY AVENUE	10467	32850	22995	3334.275	4763.25
3264 DECATUR AVENUE	10467	13469	9428	1367.1035	1953.01
3265 BAINBRIDGE AVENUE	10467	31865	22305	3234.2975	4620.43
327 EAST 90 STREET	10128	37777	26444	2723.042	3890.06
327 WEST 13 STREET	10014	32850	22995	3334.275	4763.25
327 WEST 30 STREET	10001	24637	17246	2586.99	3695.7
327 WEST 36 STREET	10018	28125	19688	2953.125	4218.75
3273 PARKSIDE PLACE	10467	27153	19007	2735.29	3907.56
3279 HULL AVENUE	10467	46720	32704	4742.08	6774.4
3280 ROCHAMBEAU AVENUE	10467	73000	51100	7665	10950
3288 PERRY AVENUE	10467	40004	28003	4200	6000
3288 RESERVOIR OVAL	10467	45785	32050	4647.24	6638.91
329 EAST 14 STREET	10003	26937	18856	2734.1055	3905.87
329 PARK AVENUE SOUTH	10010	33434	23404	5423.551	7747.93
329 WEST 35 STREET	10001	11952	8366	2426.256	3466.08
3291 HULL AVENUE	10467	29127	20389	2956.39	4223.42
3299 CAMBRIDGE AVENUE	10463	89680	62776	9416.505	13452.15
33 5 AVENUE	10003	114464	80125	10500	15000
33 BLEECKER STREET	10012	24638	17246	3084.179	4405.97
33 EAST END AVENUE	10028	37610	26327	3885	5550
33 GREENWICH AVENUE	10014	190588	133412	19686.24	28123.2
33 RIVERSIDE DRIVE	10023	202027	141419	20695.5	29565
33 WEST 17 STREET	10011	51840	36288	5443.2	7776
33 WEST 60 STREET	10023	75712	52998	3885	5550
33 WEST 67 STREET	10023	54896	38427	5775	8250
33-10 QUEENS BOULEVARD	11101	56575	39603	5742.3625	8203.38
33-20 HUNTERS POINT AVENUE	11101	63875	44713	5075	7250
33-24 PARSONS BOULEVARD	11354	106069	74248	10888.5	15555
33-24 PARSONS BOULEVARD	11354	53269	37288	5344.5	7635
33-33 82 STREET	11372	45443	31810	4771.515	6816.45
330 5 AVENUE	10001	114975	80483	5075	7250
330 5 AVENUE	10001	82125	57488	8623.13	12318.75
330 EAST 204 STREET	10467	35916	25141	3645.474	5207.82
330 EAST 39 STREET	10016	120888	84622	12693.24	18133.2
330 EAST 39 STREET	10016	120494	84346	12693.24	18133.2
330 EAST 70 STREET	10021	33989	23792	3568.824	5098.32
330 EAST 80 STREET	10021	82125	57488	8623.125	12318.75
330 EAST 85 STREET	10028	20257	14180	2056.187	2937.41
330 HUDSON STREET	10013	40500	28350	4252.5	6075
330 WEST 36 STREET	10018	12000	8400	1218	1740
330 WEST 38 STREET	10018	99289	69502	10002.825	14289.75
330 WEST 45 STREET	10036	101014	70710	10347.75	14782.5
330 WEST 72 STREET	10023	65700	45990	6898.5	9855
331 92 STREET	11209	17520	12264	1778.28	2540.4
331 EAST 84 STREET	10028	15877	11114	1611.617	2302.31
3311 GILES PLACE	10463	37668	26368	3955.14	5650.2
3312 PERRY AVENUE	10467	21900	15330	2222.85	3175.5
3315 HULL AVENUE	10467	26827	18779	2723.042	3890.06
3318 PERRY AVENUE	10467	25112	17578	2537.5	3625
332 EAST 15 STREET	10003	45443	31810	4771.52	6816.45
332 EAST 18 STREET	10003	28361	19852	2878.6415	4112.35
332 EAST 84 STREET	10028	69350	48545	7281.75	10402.5
3320 RESERVOIR OVAL EAST	10467	48728	34109	4945.8413	7065.49
3320 RESERVOIR OVAL EAST	10467	114975	80483	5392.1875	7703.13
3321 BRUCKNER BOULEVARD	10461	39694	27786	4060	5800
333 7 AVENUE	10001	383250	268275	13650	19500
333 CENTRAL PARK WEST	10025	98550	68985	10347.75	14782.5
333 EAST 13 STREET	10003	24090	16863	2436	3480
333 EAST 209 STREET	10467	15400	10780	1563.1	2233
333 EAST 4 STREET	10009	0	0	0	0
333 EAST 53 STREET	10022	119720	83804	12600	18000
333 EAST 55 STREET	10022	91873	64311	9439.4738	13484.96
333 EAST 66 STREET	10021	65700	45990	6668.55	9526.5
333 EAST 68 STREET	10021	98905	69234	10383.2773	14833.25
333 EAST 75 STREET	10021	99864	69905	10500	15000
333 EAST 80 STREET	10021	30404	21283	3086.1075	4408.73
333 EAST MOSHOLU PARKWAY NORTH	10467	41063	28744	4161.5	5945
333 RECTOR PLACE	10280	48000	33600	4200	6000
333 WEST 39 STREET	10018	30240	21168	3045	4350
333 WEST 85 STREET	10024	19995	13996	2030	2900
333 WEST END AVENUE	10023	131327	91929	13789.335	19699.05
3335 DECATUR AVENUE	10467	40004	28003	4200	6000
3339 HULL AVENUE	10467	35040	24528	3675	5250
334 EAST 65 STREET	10021	30405	21283	3086.1075	4408.73
334 WEST 87 STREET	10024	41063	28744	4311.615	6159.45
3340 DECATUR AVENUE	10467	16425	11498	1667.1375	2381.63
3343 SEDGWICK AVENUE	10463	40880	28616	4149.32	5927.6
3344 FORT INDEPENDENCE STREET	10463	49275	34493	4493.9125	6419.88
3348 HULL AVENUE	10467	35040	24528	3675	5250
335 EAST 51 STREET	10022	44100	30870	4476.15	6394.5
335 EAST 94 STREET	10128	10440	7308	2119.32	3027.6
3351 HULL AVENUE	10467	71540	50078	4567.5	6525
336 EAST 5 STREET	10003	6570	4599	1522.5	2175
336 EAST 50 STREET	10022	16425	11498	1481.9	2117
336 WEST 37 STREET	10018	82125	57488	8623.125	12318.75
336 WEST 37 STREET	10018	46000	32200	4830	6900
3366 DECATUR AVENUE	10467	33945	23762	2430.4175	3472.03
337 WEST 138 STREET	10030	44457	31120	4512.3855	6446.27
337 WEST 55 STREET	10019	49275	34493	5173.875	7391.25
338 EAST 100 STREET	10029	80483	56338	8450.66	12072.38
3388 WAYNE AVENUE	10467	43399	30379	6683.88	9548.4
3388 WAYNE AVENUE	10467	21170	14819	4461.03	6372.9
34 EAST 18 STREET	10003	16699	11689	1753.3635	2504.81
34 SEAMAN AVENUE	10034	85077	59555	8571.3096	12244.73
34 WEST 32 STREET	10001	21344	14941	2166.416	3094.88
34-01 38 AVENUE	11101	124585	87210	12687.5	18125
34-06 32 STREET	11106	26827	18779	2723.042	3890.06
34-06 45 STREET	11101	37559	26291	3812.2385	5446.06
34-15 31 AVENUE	11106	16500	11550	1674.75	2392.5
34-15 PARSONS BOULEVARD	11354	124992	87494	13124.16	18748.8
34-16 41 STREET	11101	17995	12596	1827	2610
34-34 77 STREET	11372	73912	51739	6300	9000
34-34 77 STREET	11372	59940	41958	6293.7	8991
34-35 74 STREET	11372	35770	25039	3630.655	5186.65
34-50 41 STREET	11101	37800	26460	3857	5510
34-57 72 STREET	11372	12118	8483	1229.977	1757.11
340 EAST 207 STREET	10467	14819	10373	1522.5	2175
340 EAST 52 STREET	10022	31864	22305	3345.825	4779.75
340 EAST 58 STREET	10022	22338	15637	2267.31	3239.01
340 EAST 63 STREET	10021	13432	9402	2741.515	3916.45
340 EAST 74 STREET	10021	99864	69905	10500	15000
340 RIVERSIDE DRIVE	10025	82125	57488	8623.13	12318.75
340 WEST 11 STREET	10014	11025	7718	1119.0375	1598.63
340 WEST 58 STREET	10019	19710	13797	2000.565	2857.95
340 WEST 58 STREET	10019	24637	17246	2586.9375	3695.63
340 WEST 86 STREET	10024	64824	45377	6806.52	9723.6
3400 PAUL AVENUE	10468	188227	131759	19757.1405	28224.49
3400 TRYON AVENUE	10467	65116	45581	6837.18	9767.4
3405 KOSSUTH AVENUE	10467	25112	17578	2537.5	3625
3407 DEKALB AVENUE	10467	41062	28744	4311.5625	6159.38
3409 BROADWAY	10031	25112	17578	2537.5	3625
3410 KINGSBRIDGE AVENUE	10463	98550	68985	10347.75	14782.5
3418 GATES PLACE	10467	24145	16901	2436	3480
342 EAST 53 STREET	10022	32193	22535	3267.5895	4667.99
342 EAST 67 STREET	10021	41062	28744	4167.793	5953.99
342 WEST 56 STREET	10019	20258	14180	2056.187	2937.41
3424 GATES PLACE	10467	41884	29319	2625	3750
3424 KINGSBRIDGE AVENUE	10463	202027	141419	20695.5	29565
3424 KINGSBRIDGE AVENUE	10463	59107	41375	6206.34	8866.2
3425 KINGSBRIDGE AVENUE	10463	41063	28744	4167.8438	5954.06
3428 PARK AVENUE	10456	26280	18396	2639	3770
343 EAST 74 STREET	10021	49275	34493	5173.875	7391.25
3433 GATES PLACE	10467	39387	27571	4122.72	5889.6
3434 KNOX PLACE	10467	42705	29894	4160.625	5943.75
3435 OLINVILLE AVENUE	10467	26280	18396	2667.42	3810.6
3444 KNOX PLACE	10467	29127	20389	2956.39	4223.42
3447 DEKALB AVENUE	10467	14892	10424	3111.99	4445.7
345 86 STREET	11209	82388	57672	8611.1718	12301.67
345 EAST 54 STREET	10022	32850	22995	3334.28	4763.25
345 EAST 54 STREET	10022	30405	21283	3086.06	4408.65
345 EAST 73 STREET	10021	114975	80483	10731	15330
345 EAST 86 STREET	10028	82125	57488	8335.69	11908.13
345 RIVERSIDE DRIVE	10025	41063	28744	4311.5625	6159.38
345 WEST 145 STREET	10039	98550	68985	10347.75	14782.5
345 WEST 145 STREET	10039	185191	129634	18970.77	27101.1
345 WEST 88 STREET	10024	65116	45581	6597.5	9425
3450 GATES PLACE	10467	25112	17578	2537.5	3625
3455 KNOX PLACE	10467	44512	31158	3334.275	4763.25
346 WEST 71 STREET	10023	50370	35259	5288.85	7555.5
3461 WILSON AVENUE	10469	37668	26368	3955.14	5650.2
347 5 AVENUE	10016	102200	71540	10731	15330
347 EAST 173 STREET	10457	15877	11114	1611.31	2301.88
347 WEST 36 STREET	10018	40032	28022	4200	6000
347 WEST 55 STREET	10019	75129	52591	7888.608	11269.44
3470 CANNON PLACE	10463	81030	56721	8508.15	12154.5
3470 CANNON PLACE	10463	74679	52275	7841.295	11201.85
3470 CANNON PLACE	10463	81030	56721	8508.15	12154.5
3489 FORT INDEPENDENCE STREET	10463	39420	27594	4139.1	5913
349 EAST 49 STREET	10017	73912	51739	7760.76	11086.8
35 5 AVENUE	10003	69806	48864	7085.3344	10121.91
35 EAST 176 STREET	10453	37960	26572	3150	4500
35 EAST 20 STREET	10003	59394	41576	5983.46	8547.8
35 EAST 208 STREET	10467	65152	45607	3909.15	5584.5
35 EAST 84 STREET	10028	106543	74580	4305	6150
35 EAST 9 STREET	10003	50370	35259	5288.85	7555.5
35 MCCLELLAN STREET	10452	27923	19546	2931.92	4188.45
35 MT MORRIS PARK WEST	10027	36135	25295	3654	5220
35 ORANGE STREET	11201	29675	20772	3115.875	4451.25
35 THAYER STREET	10040	40880	28616	4149.32	5927.6
35 WEST 110 STREET	10026	68730	48111	6976.1	9965.85
35 WEST 35 STREET	10001	52889	37022	1680	2400
35 WEST 90 STREET	10024	64057	44840	6501.887	9288.41
35 WEST 92 STREET	10025	65700	45990	6668.55	9526.5
35-06 94 STREET	11372	19929	13950	2030	2900
35-10 150 STREET	11354	89681	62776	9416.505	13452.15
35-10 35 STREET	11106	68985	48290	4557	6510
35-10 36 AVENUE	11106	61758	43231	1877.75	2682.5
35-14 94 STREET	11372	14819	10373	1522.5	2175
35-15 34 STREET	11106	45735	32014	4802.18	6860.25
35-16 34 STREET	11106	37668	26368	3955.14	5650.2
35-16 85 STREET	11372	41647	29153	4372.8825	6246.98
35-16 85 STREET	11372	41647	29153	4372.8825	6246.98
35-28 153 STREET	11354	57488	40241	6036.24	8623.2
35-30 153 STREET	11354	57488	40241	6036.1875	8623.13
35-34 84 STREET	11372	28125	19688	2953.125	4218.75
35-36 76 STREET	11372	66150	46305	6945.75	9922.5
35-37 36 STREET	11106	28125	19688	2854.6875	4078.13
35-40 83 STREET	11372	95813	67069	10060.26	14371.8
35-42 73 STREET	11372	21681	15177	2200.6215	3143.75
35-45 81 STREET	11372	41063	28744	4167.8945	5954.14
35-64 90 STREET	11372	134138	93896	5124	7320
350 BROADWAY	10013	205312	143719	21557.8125	30796.88
350 EAST 62 STREET	10021	47797	33458	4311.615	6159.45
350 MANHATTAN AVENUE	10026	31755	22229	3223.1325	4604.48
350 WEST 51 STREET	10019	65700	45990	6898.5	9855
350 WEST 55 STREET	10019	33616	23532	3529.785	5042.55
3500 DEKALB AVENUE	10467	29067	20347	2927.8589	4182.66
3500 TRYON AVENUE	10467	21900	15330	2233	3190
3501 BROADWAY	10031	23302	16311	2334.5	3335
3505 DECATUR AVENUE	10467	54750	38325	6438.6	9198
3505 PERRY AVENUE	10467	21900	15330	2222.85	3175.5
3505 WAYNE AVENUE	10467	57487	40241	6036.1875	8623.13
351 EAST 152 STREET	10451	41063	28744	4311.5625	6159.38
351 WEST 114 STREET	10026	41062	28744	4167.8945	5954.14
351/355 WEST 14 STREET	10014	15877	11114	1611.617	2302.31
3510 DECATUR AVENUE	10467	24528	17170	2575.44	3679.2
3511 BARNES AVENUE	10467	85081	59557	8933.56	12762.23
3511 HULL AVENUE	10467	15878	11114	1611.617	2302.31
3511 PUTNAM PLACE	10467	30076	21053	3150	4500
3515 ROCHAMBEAU AVENUE	10467	25112	17578	2537.5	3625
352 7 AVENUE	10001	77197	54038	8105.79	11579.7
352 PARK AVENUE SOUTH	10010	166440	116508	8738.1	12483
3520 OLINVILLE AVENUE	10467	69806	48864	3990	5700
3521 DEKALB AVENUE	10467	39694	27786	4200	6000
3524 HULL AVENUE	10467	95813	67069	10060.31	14371.88
3525 BAINBRIDGE AVENUE	10467	21681	15177	2200.6215	3143.75
3525 DECATUR AVENUE	10467	33580	23506	6816.74	9738.2
3525 ROCHAMBEAU AVENUE	10467	14783	10348	1500.4745	2143.54
353 EAST 53 STREET	10022	59787	41851	3580.5	5115
353 FORT WASHINGTON AVENUE	10033	49275	34493	5173.88	7391.25
3530 BAINBRIDGE AVENUE	10467	37668	26368	3955.14	5650.2
3530 DEKALB AVENUE	10467	22995	16097	2334.5	3335
3531 BRONXWOOD AVENUE	10469	197986	138591	20281.59	28973.7
3535 KINGS COLLEGE PLACE	10467	70627	49439	7510.65	10729.5
3535 ROCHAMBEAU AVENUE	10467	20998	14698	2101.4438	3002.06
3536 HULL AVENUE	10467	49275	34493	5173.875	7391.25
3539 DECATUR AVENUE	10467	51100	35770	5365.5	7665
3539 DECATUR AVENUE	10467	41062	28744	4161.5	5945
354 EAST MOSHOLU PARKWAY SOUTH	10458	54020	37814	4478.383	6397.69
354 EAST MOSHOLU PARKWAY SOUTH	10458	22995	16097	2333.9925	3334.28
3540 DECATUR AVENUE	10467	41062	28744	4167.8945	5954.14
3540 ROCHAMBEAU AVENUE	10467	22995	16097	2334.5	3335
3544 BROADWAY	10031	37668	26368	3955.14	5650.2
355 EAST 163 STREET	10451	55845	39092	7726.32	11037.6
355 EAST 187 STREET	10458	73000	51100	7665	10950
355 EAST 72 STREET	10021	116800	81760	12264	17520
355 WEST 45 STREET	10036	31755	22229	3223.13	4604.48
3551 DEKALB AVENUE	10467	54896	38427	5764.08	8234.4
3554 DEKALB AVENUE	10467	23360	16352	2371.04	3387.2
3555 BAINBRIDGE AVENUE	10467	31755	22229	3223.1325	4604.48
3555 BAINBRIDGE AVENUE	10467	33872	23710	3438.008	4911.44
3555 OLINVILLE AVENUE	10467	73912	51739	7760.76	11086.8
3556 ROCHAMBEAU AVENUE	10467	54896	38427	5775	8250
356 WADSWORTH AVENUE	10040	80300	56210	8150.45	11643.5
3560 OLINVILLE AVENUE	10467	68729	48111	7216.65	10309.5
3561 DEKALB AVENUE	10467	14892	10424	1522.5	2175
3563 BAINBRIDGE AVENUE	10467	36500	25550	3704.75	5292.5
3569 DEKALB AVENUE	10467	39712	27798	4060	5800
357 AVENUE P	11204	44713	31299	4694.8125	6706.88
357 EAST 201 STREET	10458	57488	40241	6036.24	8623.2
357 WEST 55 STREET	10019	49295	34507	5176.017	7394.31
3572 DEKALB AVENUE	10467	57487	40241	5835.032	8335.76
3576 DEKALB AVENUE	10467	57487	40241	5835.032	8335.76
358 5 AVENUE	10001	82741	57919	8335.6875	11908.13
358 WADSWORTH AVENUE	10040	31755	22229	3227.7	4611
3591 BAINBRIDGE AVENUE	10467	67445	47212	6799.7384	9713.91
36 ARDEN STREET	10040	35051	24536	3552.5	5075
36 KENILWORTH PLACE	11210	35770	25039	3755.85	5365.5
36 WEST 25 STREET	10010	20640	14448	2094.96	2992.8
36 WEST 47 STREET	10036	184369	129058	18571.784	26531.12
36-11 BOWNE STREET	11354	44713	31299	4694.865	6706.95
36-14 165 STREET	11358	42330	29631	4444.65	6349.5
36-20 168 STREET	11358	40241	28169	4200	6000
36-20 BOWNE STREET	11354	48728	34109	4945.892	7065.56
36-54 35 STREET	11106	21097	14768	2030	2900
36-54 35 STREET	11106	20258	14180	2056.187	2937.41
36/38 WEST GUN HILL ROAD	10467	26827	18779	2723.042	3890.06
360 CABRINI BOULEVARD	10040	98550	68985	10347.75	14782.5
360 EAST 234 STREET	10470	73000	51100	2835	4050
360 EAST 50 STREET	10022	29127	20389	2956.3905	4223.42
3604 BRONX BOULEVARD	10467	32000	22400	4297.51	6139.3
3605 KINGSBRIDGE AVENUE	10463	32926	23049	3465	4950
3605 SEDGEWICK AVENUE	10463	74679	52275	7841.3	11201.85
3609 BROADWAY	10031	52122	36485	5290.383	7557.69
361 EAST 163 STREET	10451	64058	44840	9054.255	12934.65
3615 GREYSTONE AVENUE	10463	28361	19852	2878.6415	4112.35
3636 FIELDSTON ROAD	10463	62415	43691	6335.12	9050.18
3640 JOHNSON AVENUE	10463	89680	62776	9416.505	13452.15
365 BROOME STREET	10013	49932	34952	5250	7500
365 EAST 209 STREET	10467	13468	9428	1367.0528	1952.93
3650 BRONX BOULEVARD	10467	39420	27594	3675	5250
3650 BRONX BOULEVARD	10467	27922	19546	2932.125	4188.75
366 5 AVENUE	10001	82125	57488	8335.6875	11908.13
366 BROADWAY	10013	41063	28744	4167.8945	5954.14
366 EAST MOSHOLU PARKWAY SOUTH	10458	22995	16097	2333.9925	3334.28
3660 OXFORD AVENUE	10463	65700	45990	6898.5	9855
367 EAST 201 STREET	10458	16025	11218	3000.8475	4286.93
3671 BROADWAY	10031	49640	34748	5212.2	7446
3681 BROADWAY	10031	52560	36792	5334.84	7621.2
37 FEATHERBED LANE	10452	21608	15126	2193.212	3133.16
37 PAYSON AVENUE	10034	39894	27926	4200	6000
37 RIVERSIDE DRIVE	10023	65700	45990	6898.5	9855
37 VERMILYEA AVENUE	10034	19856	13899	2030	2900
37 WEST 116 STREET	10026	40241	28169	6668.55	9526.5
37 WEST 26 STREET	10010	44100	30870	4630.5	6615
37 WEST 28 STREET	10001	15960	11172	1619.94	2314.2
37 WEST 47 STREET	10036	41063	28744	4167.8945	5954.14
37 WEST 72 STREET	10023	71540	50078	7511.7	10731
37 WEST 72 STREET	10023	70080	49056	7358.4	10512
37 WEST 93 STREET	10025	35040	24528	3675	5250
37-01 31 STREET	11101	65700	45990	6898.5	9855
37-06 36 STREET	11101	38115	26681	3868.6725	5526.68
37-06 69 STREET	11377	26827	18779	2723.042	3890.06
37-06 72 STREET	11372	24090	16863	2537.5	3625
37-15 72 STREET	11372	49275	34493	5173.875	7391.25
37-18 NORTHERN BOULEVARD	11101	72000	50400	7308	10440
37-18 NORTHERN BOULEVARD	11101	164250	114975	16671.375	23816.25
37-20 99 STREET	11368	31755	22229	3223.1325	4604.48
37-27 CRESCENT STREET	11101	26828	18779	2723.042	3890.06
37-41 81 STREET	11372	38763	27134	4070.115	5814.45
37-43 88 STREET	11372	26554	18588	2782.5	3975
37-50 97 STREET	11368	49932	34952	5250	7500
370 RIVERSIDE DRIVE	10025	48384	33869	5080.32	7257.6
370 WEST 35 STREET	10001	127750	89425	13413.75	19162.5
371 WADSWORTH AVENUE	10040	31755	22229	3223.1325	4604.48
3725 BLACKSTONE AVENUE	10463	32850	22995	3449.25	4927.5
375 EAST MOSHOLU PARKWAY NORTH	10467	41062	28744	4161.5	5945
375 RIVERSIDE DRIVE	10025	230461	161323	5775	8250
375 WEST END AVENUE	10024	57487	40241	6036.24	8623.2
3750 BROADWAY	10032	40880	28616	4149.32	5927.6
3750 BRONX BOULEVARD	10467	27740	19418	2815.61	4022.3
376 CANAL PLACE	10451	31755	22229	3222.625	4603.75
3764 BRONX BOULEVARD	10467	32120	22484	3260.18	4657.4
378 EAST 151 STREET	10455	57428	40199	5785.5	8265
3780 BRONX BOULEVARD	10467	30076	21053	3150	4500
379 WEST BROADWAY	10012	29476	20633	2991.814	4274.02
38 EAST 19 STREET	10003	61594	43116	6467.3438	9239.06
38 ELLIOT PLACE	10452	75680	52977	7624.48	10892.11
38 FORT WASHINGTON AVENUE	10032	29674	20772	3115.88	4451.25
38 WEST 21 STREET	10010	64480	45136	6496	9280
38 WEST 32 STREET	10001	66000	46200	6930	9900
38-05 CRESCENT STREET	11101	22995	16097	2333.9925	3334.28
38-15 BOWNE STREET	11354	35040	24528	3556.56	5080.8
38-25 PARSONS BOULEVARD	11354	33600	23520	3528	5040
38-30 DOUGLASTON PARKWAY	11363	32120	22484	3260.18	4657.4
380 LAFAYETTE STREET	10003	19950	13965	2030	2900
380 RIVERSIDE DRIVE	10025	142204	99543	14923.335	21319.05
3801 HUDSON MANOR TERRACE	10463	96219	67353	10103	14432.85
3801 HUDSON MANOR TERRACE	10463	33543	23481	3522.11	5031.59
3801 REVIEW PLACE	10463	24638	17246	2500.71	3572.44
3804 BAILEY AVENUE	10463	56575	39603	4593.89	6562.7
3804 GREYSTONE AVENUE	10463	27722	19405	2842	4060
3810 BAILEY AVENUE	10463	40004	28003	4060	5800
3816 REVIEW PLACE	10463	8640	6048	4714.5	6735
382 WADSWORTH AVENUE	10040	19418	13593	3941.85	5631.22
3820 WALDO AVENUE	10463	65700	45990	6898.5	9855
3822 BAILEY AVENUE	10463	27521	19265	2740.5	3915
3824 BRONX BOULEVARD	10467	49932	34952	5250	7500
383 EAST 139 STREET	10454	0	0	0	0
383 HEWES STREET	11211	52560	36792	5278	7540
3830 BRONX BOULEVARD	10467	39712	27798	4200	6000
3836 BAILEY AVENUE	10463	42048	29434	4410	6300
3840 GREYSTONE AVENUE	10463	113442	79409	11095.56	15850.8
3840 ORLOFF AVENUE	10463	40880	28616	4149.32	5927.6
385 EAST 18 STREET	11226	55125	38588	5788.13	8268.75
385 EDGECOMBE AVENUE	10031	44968	31478	4567.5	6525
3850 BROADWAY	10032	41063	28744	4167.8438	5954.06
3852 10 AVENUE	10034	49932	34952	5242.86	7489.8
3855 ORLOFF AVENUE	10463	54750	38325	5748.75	8212.5
3856 BRONX BOULEVARD	10467	133809	93666	14049.945	20071.35
3871 SEDGWICK AVENUE	10463	65408	45786	3990	5700
3873 ORLOFF AVENUE	10463	89681	62776	9102.5708	13003.67
3881 SEDGWICK AVENUE	10463	41063	28744	5426.82	7752.6
3885 BROADWAY	10032	49275	34493	5001.4125	7144.88
3890 SEDGWICK AVENUE	10463	58144	40701	5426.82	7752.6
3893 DYRE AVENUE	10466	27563	19294	2797.5938	3996.56
39 5 AVENUE	10003	49932	34952	5250	7500
39 GRAMERCY PARK NORTH	10010	108715	76101	10647	15210
39 GRAMERCY PARK NORTH	10010	32850	22995	3449.25	4927.5
39 WEST 29 STREET	10001	24500	17150	2486.75	3552.5
39 WEST 37 STREET	10018	37500	26250	3806.25	5437.5
39 WEST 38 STREET	10018	25500	17850	2677.5	3825
39 WEST 55 STREET	10019	30405	21283	3086.1075	4408.73
39 WEST 67 STREET	10023	31864	22305	3345.7725	4779.68
39-01 QUEENS BOULEVARD	11104	59459	41622	6035.0885	8621.56
39-06 114 STREET	11368	35050	24536	3675	5250
39-15 62 STREET	11377	29200	20440	2963.8	4234
39-76 57 STREET	11377	38325	26828	4567.5	6525
39-88 49 STREET	11104	55480	38836	5775	8250
390 EAST 153 STREET	10455	30664	21465	3219.68	4599.55
390 WADSWORTH AVENUE	10040	26280	18396	2667.42	3810.6
3900 BAILEY AVENUE	10463	239440	167608	24528	35040
3900 GREYSTONE AVENUE	10463	103191	72234	57750	82500
3900 MANHATTAN COLLEGE PKWY	10471	26828	18779	2723.042	3890.06
